--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/1950 a 03/10/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83781;22/07/2001;0000;18.4;16.8;85;924.4;18;1.1;10;
83781;22/07/2001;1200;15.4;14.1;86;928.8;0;0;10;
83781;22/07/2001;1800;15.9;13.7;78;928.8;14;2.5;10;
83781;23/07/2001;0000;13.8;12.5;86;931.4;14;2.1;10;
83781;23/07/2001;1200;12.6;11.1;83;932.4;9;5;10;
83781;23/07/2001;1800;14.2;12.1;77;930.3;9;5.1;10;
83781;24/07/2001;0000;13;12.1;90;931.7;9;3.6;10;
83781;24/07/2001;1200;14.3;13.4;90;930.1;9;2.8;10;
83781;24/07/2001;1800;17.3;15.2;80;928.4;14;1.6;10;
83781;25/07/2001;0000;15.8;15.5;97;929.3;18;0.1;10;
83781;25/07/2001;1200;15.8;15.1;93;928.3;5;0.3;10;
83781;25/07/2001;1800;23.3;19.1;66;926.5;5;1;9;
83781;26/07/2001;0000;17;16.3;93;927.1;0;0;7;
83781;26/07/2001;1200;18.2;16.5;84;930.4;32;6.5;10;
83781;26/07/2001;1800;22.9;18.6;65;926.8;32;0.3;10;
83781;27/07/2001;0000;20.8;18;75;927.8;36;3;8;
83781;27/07/2001;1200;19.5;17.7;83;928.6;0;0;10;
83781;27/07/2001;1800;15;13.5;84;929.3;14;2.5;10;
83781;28/07/2001;0000;12;11.4;93;932.6;14;2;10;
83781;28/07/2001;1200;8.9;8;88;934.1;14;2.6;10;
83781;28/07/2001;1800;9.4;7.9;81;933.3;14;0.8;10;
83781;29/07/2001;0000;7.7;6.6;85;933.3;9;3.3;10;
83781;29/07/2001;1200;8.9;7.2;78;934.2;9;3.3;10;
83781;29/07/2001;1800;17.3;12.1;52;930.9;5;3;5;
83781;30/07/2001;0000;11.4;10.3;87;932.8;9;3.3;8;
83781;30/07/2001;1200;11.8;10.9;89;934.1;5;3.6;10;
83781;30/07/2001;1800;22.2;16.8;56;929.7;5;2.3;1;
83781;31/07/2001;0000;15.2;14.5;93;932.4;0;0;10;
83781;31/07/2001;1200;15;13.7;86;934.1;5;2.5;8;
83781;31/07/2001;1800;26.3;16.6;34;930.6;36;2.6;2;
83781;01/08/2001;0000;17.8;15.1;74;932.3;0;0;0;
83781;01/08/2001;1200;17.6;14.7;72;935.4;5;2.5;0;
83781;01/08/2001;1800;25.6;15.4;28;932.2;5;1.3;0;
83781;02/08/2001;0000;19.2;13.5;49;934.4;5;1.6;0;
83781;02/08/2001;1200;17.8;13.2;57;930.5;5;0.7;0;
83781;02/08/2001;1800;25.8;15.9;32;932.5;5;3;0;
83781;03/08/2001;0000;18;13.7;60;934.6;9;1.8;0;
83781;03/08/2001;1200;16.3;13.5;72;936.1;5;2;0;
83781;03/08/2001;1800;25.8;16.7;37;932.5;14;0.8;0;
83781;04/08/2001;0000;20.2;15.5;61;934;9;1.6;0;
83781;04/08/2001;1200;15.1;14.2;90;935.2;5;2.3;0;
83781;04/08/2001;1800;26.1;13.8;19;932.2;9;3.3;0;
83781;05/08/2001;0000;17.7;15.5;79;932.8;0;0;0;
83781;05/08/2001;1200;14.6;13.5;88;934.2;0;0;0;
83781;05/08/2001;1800;24.6;14;26;931.3;9;1.6;6;
83781;06/08/2001;0000;15.4;14.1;86;933.3;14;1.6;10;
83781;06/08/2001;1200;14.7;13.2;84;934.6;5;4;9;
83781;06/08/2001;1800;24.8;16.3;39;931.4;9;1;0;
83781;07/08/2001;0000;16.2;14.9;87;933.7;0;0;0;
83781;07/08/2001;1200;13;12.4;93;934.8;5;3.1;0;
83781;07/08/2001;1800;25.6;15.6;31;931.4;23;1.3;0;
83781;08/08/2001;0000;19.7;14.3;53;933.7;36;1.8;0;
83781;08/08/2001;1200;17.4;13.3;61;933.5;9;1.3;8;
83781;08/08/2001;1800;20.6;15.3;55;932.6;9;2.5;10;
83781;09/08/2001;0000;15.5;13.7;81;934;9;2.5;7;
83781;09/08/2001;1200;14.8;12.8;79;934.4;5;1.1;10;
83781;09/08/2001;1800;22.8;15;40;930.7;9;2.3;6;
83781;10/08/2001;0000;15.2;13.8;85;933.4;14;2;0;
83781;10/08/2001;1200;13.9;12.5;85;934.4;5;2;6;
83781;10/08/2001;1800;23.1;15.4;41;931;9;2.1;6;
83781;11/08/2001;0000;16.2;14;78;934;9;2.6;10;
83781;11/08/2001;1200;16.2;14.1;79;934.7;5;3.3;8;
83781;11/08/2001;1800;20.5;15.9;61;933.2;14;4.6;7;
83781;12/08/2001;0000;16.5;14.4;79;934.7;14;4;10;
83781;12/08/2001;1200;15.6;13.9;82;935.9;9;3.3;10;
83781;12/08/2001;1800;23.2;16.9;51;932.4;5;2.5;5;
83781;13/08/2001;0000;16.2;14.3;81;934.4;9;3;2;
83781;13/08/2001;1200;15.6;13.8;81;935.4;5;5.6;0;
83781;13/08/2001;1800;23.6;14.3;32;931.7;9;3;5;
83781;14/08/2001;0000;17;14.5;76;933;9;2.1;6;
83781;14/08/2001;1200;13.4;12.8;93;934.4;9;3.3;10;
83781;14/08/2001;1800;23.4;14.8;36;931.1;36;3.3;6;
83781;15/08/2001;0000;17.4;14.3;70;932.5;9;2.6;0;
83781;15/08/2001;1200;16.2;13.3;71;935.1;5;3.3;2;
83781;15/08/2001;1800;23.3;14.2;33;931.4;9;2.8;0;
83781;16/08/2001;0000;17.2;14.7;76;933.2;5;2.3;0;
83781;16/08/2001;1200;15.4;13.4;79;935;5;5;8;
83781;16/08/2001;1800;23.4;15;37;930.5;9;1.3;4;
83781;17/08/2001;0000;16.6;14.5;79;933;14;2.1;0;
83781;17/08/2001;1200;15.5;13.4;78;933.4;5;0.8;4;
83781;17/08/2001;1800;23.8;14.1;30;930.5;9;2.1;4;
83781;18/08/2001;0000;18.2;13.3;55;931.6;9;2.5;5;
83781;18/08/2001;1200;17.9;14;64;933.7;5;3;0;
83781;18/08/2001;1800;26.9;16.9;33;929.7;36;3;6;
83781;19/08/2001;0000;20.8;15.1;52;931.8;5;3.8;0;
83781;19/08/2001;1200;20.4;15.7;60;933.8;5;1;0;
83781;19/08/2001;1800;27;17.3;35;931;5;3.3;5;
83781;20/08/2001;0000;21.6;16.3;56;932.8;5;1;0;
83781;20/08/2001;1200;20.1;15.6;61;934.7;5;2.5;7;
83781;20/08/2001;1800;22.6;17.5;59;932.6;14;6.6;10;
83781;21/08/2001;0000;18.1;15.8;78;933.7;9;2.1;7;
83781;21/08/2001;1200;17.7;15.6;80;932.7;0;0;10;
83781;21/08/2001;1800;23.9;17.1;49;929.3;14;2.5;7;
83781;22/08/2001;0000;17;15.3;83;930.7;14;2.3;10;
83781;22/08/2001;1200;15.6;14.5;89;930.6;5;1.1;10;
83781;22/08/2001;1800;16.6;15.4;88;927.5;14;2;10;
83781;23/08/2001;0000;14.9;14.1;91;929.5;14;1.3;10;
83781;23/08/2001;1200;18.2;15.2;72;929.5;36;0.3;10;
83781;23/08/2001;1800;18.8;14.8;64;927.7;27;4.5;10;
83781;24/08/2001;0000;17.4;14.5;72;928.8;27;5;10;
83781;24/08/2001;1200;19.8;16.1;67;928.4;0;0;6;
83781;24/08/2001;1800;23.9;17.2;49;926.2;27;5.8;10;
83781;25/08/2001;0000;18.2;16.6;85;927.5;0;0;10;
83781;25/08/2001;1200;21;16.6;63;927.5;32;1.6;0;
83781;25/08/2001;1800;27.1;18.3;40;926.2;36;2.1;1;
83781;26/08/2001;0000;21.8;17.3;63;925.8;36;1;0;
83781;26/08/2001;1200;20.6;16.6;66;927.1;36;1.6;10;
83781;26/08/2001;1800;25.3;17.7;45;925.9;32;2.1;10;
83781;27/08/2001;0000;20.2;17.6;77;927.8;5;3;10;
83781;27/08/2001;1200;19.8;17.3;77;928.3;5;2.3;3;
83781;27/08/2001;1800;23.4;16.8;49;927.5;27;4;10;
83781;28/08/2001;0000;20.7;17.6;73;928.2;36;1;10;
83781;28/08/2001;1200;22.4;18.4;67;929;36;3.3;6;
83781;28/08/2001;1800;19.6;17.6;82;926.7;18;4.1;10;
83781;29/08/2001;0000;17.9;17;91;929.2;14;1.5;10;
83781;29/08/2001;1200;20;17.7;79;927.8;36;1.6;10;
83781;29/08/2001;1800;20.1;18.5;85;926.8;0;0;10;
83781;30/08/2001;0000;18.9;18.1;92;927.9;5;0.8;10;
83781;30/08/2001;1200;20.4;17.3;73;929.5;5;0.5;3;
83781;30/08/2001;1800;28.4;19.9;43;926.8;32;4.5;8;
83781;31/08/2001;0000;23.2;18.5;63;928.5;36;3;1;
83781;31/08/2001;1200;22.2;18;65;930.2;5;1.3;6;
83781;31/08/2001;1800;29.2;19.4;39;926.6;27;2;8;
83781;01/09/2001;0000;23;18.9;67;929.7;5;2.5;3;
83781;01/09/2001;1200;23.5;18.4;61;929.2;9;1.3;0;
83781;01/09/2001;1800;28.6;18.7;37;926.6;14;3.3;8;
83781;02/09/2001;0000;22;16.8;58;928.5;9;4.1;3;
83781;02/09/2001;1200;22.5;17.2;58;928.7;5;0.8;2;
83781;02/09/2001;1800;28.1;19.1;41;925.1;23;2.6;7;
83781;03/09/2001;0000;23.2;17.5;56;927;5;3;2;
83781;03/09/2001;1200;22;16.7;58;927.5;5;0.5;0;
83781;03/09/2001;1800;30.5;18.8;30;924.4;32;1.6;4;
83781;04/09/2001;0000;23.4;19.1;66;925.9;14;1.3;1;
83781;04/09/2001;1200;23.6;17.7;55;927.8;32;1.3;0;
83781;04/09/2001;1800;30.1;17.7;26;925.4;32;3.3;4;
83781;05/09/2001;0000;20.2;19.1;90;929.3;14;3.3;10;
83781;05/09/2001;1200;20.8;16.8;67;931.5;14;3;7;
83781;05/09/2001;1800;23;18.8;66;929.4;14;5;10;
83781;06/09/2001;0000;18.7;16.6;81;931.3;14;3.3;10;
83781;06/09/2001;1200;18.1;17.1;90;931;9;1.6;10;
83781;06/09/2001;1800;19.4;17.1;80;929.6;14;3.3;10;
83781;07/09/2001;0000;16.2;14.7;85;931.5;9;4.3;10;
83781;07/09/2001;1200;16.4;14.2;78;930.3;9;3.3;10;
83781;07/09/2001;1800;20.1;16.1;64;926.7;14;3.3;10;
83781;08/09/2001;0000;16.4;14.5;81;927.6;9;4.1;10;
83781;08/09/2001;1200;16.6;14.1;76;926.1;5;3;6;
83781;08/09/2001;1800;27.9;18.7;39;922.7;32;2.6;1;
83781;09/09/2001;0000;19.6;16.7;74;925.4;23;2;9;
83781;09/09/2001;1200;20.9;17.1;68;928.1;14;1.6;3;
83781;09/09/2001;1800;27.4;18.9;43;925.3;14;3;0;
83781;10/09/2001;0000;18.2;16.5;84;927.5;9;3;0;
83781;10/09/2001;1200;18.2;16.1;80;925.8;5;0.8;4;
83781;10/09/2001;1800;26.3;19.9;54;923.3;14;4.1;5;
83781;11/09/2001;0000;20;17.7;80;923.5;9;2;0;
83781;11/09/2001;1200;17.2;15.5;84;925.9;14;4;10;
83781;11/09/2001;1800;18.3;15.6;75;924.6;14;3.3;10;
83781;12/09/2001;0000;14.6;14.9;80;926.7;14;3.3;7;
83781;12/09/2001;1200;15.4;11.3;60;928.6;9;6;8;
83781;12/09/2001;1800;19.8;13.7;49;926.3;9;4.3;6;
83781;13/09/2001;0000;14.1;12;78;928.7;9;5;10;
83781;13/09/2001;1200;16.4;13.5;71;928;5;4.1;3;
83781;13/09/2001;1800;27;19.5;49;922.9;5;1.6;1;
83781;14/09/2001;0000;22.4;18.3;66;923.8;5;4.3;0;
83781;14/09/2001;1200;18.5;17.6;91;926.2;23;5;10;
83781;14/09/2001;1800;18.8;17.5;87;923;0;0;10;
83781;15/09/2001;0000;18;17;90;921.9;36;0.5;10;
83781;15/09/2001;1200;18.1;17.1;90;921.6;27;5;10;
83781;15/09/2001;1800;20;17.7;80;919.4;14;3.5;8;
83781;16/09/2001;0000;16.1;13.1;70;922.9;9;3;8;
83781;16/09/2001;1200;14.6;12.9;82;925.7;23;2;7;
83781;16/09/2001;1800;15.5;13.3;78;924.9;14;5.3;10;
83781;17/09/2001;0000;10.5;7.4;65;929.8;14;3;10;
83781;17/09/2001;1200;11.5;9.5;76;932;14;4.6;8;
83781;17/09/2001;1800;14;11.9;78;931.3;14;2.5;10;
83781;18/09/2001;0000;12.2;10.6;82;932.7;14;3;10;
83781;18/09/2001;1200;13.1;11.2;79;933.9;9;6;10;
83781;18/09/2001;1800;18.1;14.2;65;931.4;14;5.3;8;
83781;19/09/2001;0000;13;11.3;82;932.5;9;4.3;4;
83781;19/09/2001;1200;14;11.9;78;932.5;5;3.3;4;
83781;19/09/2001;1800;22.4;14.5;41;929;9;2.6;4;
83781;20/09/2001;0000;15.6;13.1;75;930.1;9;2.5;0;
83781;20/09/2001;1200;16.2;13.1;69;930.6;5;2.5;4;
83781;20/09/2001;1800;24.2;15.6;39;927.2;9;4.6;8;
83781;21/09/2001;0000;17.2;14.7;76;929.5;9;2.3;10;
83781;21/09/2001;1200;16.3;14.2;79;930.5;27;3;8;
83781;21/09/2001;1800;23.1;17.9;59;927.4;18;4.5;8;
83781;22/09/2001;0000;17.2;15.1;80;929.4;14;4.5;10;
83781;22/09/2001;1200;16.1;15.1;89;929.6;9;3.5;10;
83781;22/09/2001;1800;18.2;16.9;87;927.3;9;1.3;10;
83781;23/09/2001;0000;16.5;15.7;92;928;9;4.6;8;
83781;23/09/2001;1200;15.6;15;93;927.2;9;3;10;
83781;23/09/2001;1800;21.8;17.7;66;924.2;14;4.6;5;
83781;24/09/2001;0000;18.8;16.6;80;926.9;14;3.1;10;
83781;24/09/2001;1200;17.8;16.3;86;926.6;9;3;6;
83781;24/09/2001;1800;26.7;19.3;49;922;5;1.6;6;
83781;25/09/2001;0000;18.8;17.3;86;925.5;27;0.7;6;
83781;25/09/2001;1200;20.6;17.7;75;924.3;0;0;6;
83781;25/09/2001;1800;23.6;19.2;66;921.9;32;0.8;10;
83781;26/09/2001;0000;19.4;18.3;89;924.2;32;2.5;10;
83781;26/09/2001;1200;20.5;18.6;84;924.8;32;2.6;10;
83781;26/09/2001;1800;25.4;19.5;58;921.6;36;4.1;7;
83781;27/09/2001;0000;22.7;19.3;72;924.3;27;1.6;5;
83781;27/09/2001;1200;17.7;16.8;91;928.7;23;2.6;10;
83781;27/09/2001;1800;18.4;16.5;82;927.4;14;3.8;10;
83781;28/09/2001;0000;17;15.8;88;929.4;14;3.3;10;
83781;28/09/2001;1200;19.6;16.7;74;929;9;7.5;8;
83781;28/09/2001;1800;20;17;74;928.4;14;4.1;10;
83781;29/09/2001;0000;16.4;15.3;89;930.6;9;3.3;10;
83781;29/09/2001;1200;16.3;15.5;92;932.3;14;2.3;10;
83781;29/09/2001;1800;19.8;17;73;929;9;5;7;
83781;30/09/2001;0000;17.3;16.1;88;930.6;14;4;10;
83781;30/09/2001;1200;17.5;16.1;86;929.1;9;6.3;10;
83781;30/09/2001;1800;25.8;20.3;60;924.7;9;2.6;7;
83781;01/10/2001;0000;21.8;18.1;69;923.7;5;4.1;4;
83781;01/10/2001;1200;22;18.3;69;922.8;32;1.3;10;
83781;01/10/2001;1800;18;17.5;95;919.6;5;5;10;
83781;02/10/2001;0000;19.5;18.5;90;919.5;9;2.6;10;
83781;02/10/2001;1200;21.8;19.5;81;922.2;36;4;6;
83781;02/10/2001;1800;21.4;18.8;78;919.2;36;6.5;10;
83781;03/10/2001;0000;19;15.9;72;922;36;5.6;4;
83781;03/10/2001;1200;19;15.3;67;925;32;4;7;
83781;03/10/2001;1800;23.9;16;42;922.2;32;7.8;4;
83781;04/10/2001;0000;20;15.3;60;924.3;32;4.1;0;
83781;04/10/2001;1200;20.4;14.5;51;926.1;32;3.3;3;
83781;04/10/2001;1800;26.8;16.3;31;923.1;32;4.3;4;
83781;05/10/2001;0000;23.5;16.7;49;925.1;32;1.6;0;
83781;05/10/2001;1200;21.9;15.8;52;926;32;1.5;2;
83781;05/10/2001;1800;26.2;18.5;46;923.8;18;3.8;4;
83781;06/10/2001;0000;17.8;14.5;69;927.3;18;2;8;
83781;06/10/2001;1200;19.8;15.2;61;929;14;3.8;0;
83781;06/10/2001;1800;21.7;16.6;59;926.8;18;4.3;8;
83781;07/10/2001;0000;17;14.8;79;930.3;14;3.5;8;
83781;07/10/2001;1200;18.4;15.9;77;927.2;9;3.8;8;
83781;07/10/2001;1800;22;16.5;56;924.5;18;4.8;6;
83781;08/10/2001;0000;18;15.8;79;927.1;14;5.3;10;
83781;08/10/2001;1200;16.3;15.5;92;926.8;9;4;10;
83781;08/10/2001;1800;18.7;16.9;84;923.4;9;5;10;
83781;09/10/2001;0000;16.7;16.3;96;925.7;9;3.3;10;
83781;09/10/2001;1200;16.8;16.2;93;925.6;9;3.5;10;
83781;09/10/2001;1800;19.7;18.1;86;923.4;9;2;10;
83781;10/10/2001;0000;18.9;17.6;86;924.7;9;3.3;8;
83781;10/10/2001;1200;21.4;18.7;78;926;9;2.3;7;
83781;10/10/2001;1800;27.3;20.5;53;923.8;27;1.3;10;
83781;11/10/2001;0000;19.7;17.8;83;926.5;23;3;6;
83781;11/10/2001;1200;22;19.4;78;928.1;23;2.8;7;
83781;11/10/2001;1800;20.3;18.8;87;925.6;23;3.6;10;
83781;12/10/2001;0000;18.6;17.4;88;927.8;9;3.3;10;
83781;12/10/2001;1200;18.6;17.2;87;930.4;14;2.8;10;
83781;12/10/2001;1800;25.4;19.9;59;927.6;18;3.6;4;
83781;13/10/2001;0000;18.5;17;85;930.5;14;3.8;10;
83781;13/10/2001;1200;19;16.5;77;930.2;14;3.3;10;
83781;13/10/2001;1800;25.6;20.9;64;925.3;18;4.5;8;
83781;14/10/2001;0000;18;16.1;82;928.6;18;2.8;10;
83781;14/10/2001;1200;19.4;16.3;72;929.9;14;2.3;3;
83781;14/10/2001;1800;26.7;17.6;38;925.6;14;3.3;9;
83781;15/10/2001;0000;17.9;15.9;81;927.6;18;1.6;10;
83781;15/10/2001;1200;19.8;16.7;73;927.6;14;2;3;
83781;15/10/2001;1800;25.4;19.5;58;925;18;4.5;2;
83781;16/10/2001;0000;18;15.9;80;928;14;3.3;8;
83781;16/10/2001;1200;19.2;16.3;75;927.5;14;3.3;9;
83781;16/10/2001;1800;23.5;18.5;61;925.6;18;4.1;6;
83781;17/10/2001;0000;17.5;14.8;74;927.1;14;5;10;
83781;17/10/2001;1200;18.3;15.8;77;925.2;9;3.3;10;
83781;17/10/2001;1800;25.5;18.1;47;922;23;2;7;
83781;18/10/2001;0000;19.1;17.1;82;923.7;9;4.6;10;
83781;18/10/2001;1200;21.8;18.4;72;924.4;5;2;8;
83781;18/10/2001;1800;26.6;18.9;47;922.3;18;2.5;8;
83781;19/10/2001;0000;21.8;18.4;72;923.4;5;3.3;8;
83781;19/10/2001;1200;19.5;17.4;81;922.6;9;3.3;10;
83781;19/10/2001;1800;19.2;16.7;77;919.5;32;7;10;
83781;20/10/2001;0000;16.8;16.4;96;923.1;32;3.3;10;
83781;20/10/2001;1200;19.8;17.8;82;921.1;9;4.1;8;
83781;20/10/2001;1800;21.6;18.9;75;918.9;18;5.5;9;
83781;21/10/2001;0000;18.4;16.8;85;921.9;18;2.5;6;
83781;21/10/2001;1200;21.6;18.4;73;920.5;18;2.6;2;
83781;21/10/2001;1800;28.3;17.7;34;918.4;32;2.8;6;
83781;22/10/2001;0000;24.6;20;65;918.5;27;2.8;10;
83781;22/10/2001;1200;18.3;16.8;86;921;27;3.6;10;
83781;22/10/2001;1800;17.3;15;78;919.1;5;2.1;10;
83781;23/10/2001;0000;18.9;17.5;86;921.2;27;2.5;10;
83781;23/10/2001;1200;20;16.5;70;925;27;0.8;8;
83781;23/10/2001;1800;26.3;15.9;31;923.2;27;3;5;
83781;24/10/2001;0000;17.8;15.2;76;928;14;2.6;10;
83781;24/10/2001;1200;19.9;17;74;931.8;14;3.8;4;
83781;24/10/2001;1800;22.7;17.2;55;929.3;18;4.3;9;
83781;25/10/2001;0000;16.7;14.7;80;933.3;14;3;8;
83781;25/10/2001;1200;20.6;16.5;65;931.3;9;5;5;
83781;25/10/2001;1800;25;18.9;54;929.4;18;5;4;
83781;26/10/2001;0000;16.6;14.3;78;930.9;18;3.8;3;
83781;26/10/2001;1200;19.2;15.2;66;930;9;5;8;
83781;26/10/2001;1800;26;17.2;37;926.4;14;3.6;2;
83781;27/10/2001;0000;17.2;15;78;929.2;18;2.5;0;
83781;27/10/2001;1200;17.6;14.9;75;927.3;9;4.5;3;
83781;27/10/2001;1800;25.8;18.7;46;924.4;23;4.6;3;
83781;28/10/2001;0000;19.4;16.1;70;926;18;2.5;0;
83781;28/10/2001;1200;21.5;17.3;64;926.3;14;1.1;0;
83781;28/10/2001;1800;30.2;18.9;31;922.9;18;3;2;
83781;29/10/2001;0000;22.5;17.4;58;925.3;18;1.6;0;
83781;29/10/2001;1200;23;17.7;59;925;9;2.5;1;
83781;29/10/2001;1800;30.5;18.5;28;921.7;27;1.3;2;
83781;30/10/2001;0000;23.3;17.7;57;924.3;18;2.5;0;
83781;30/10/2001;1200;25;18.5;53;925;9;2;3;
83781;30/10/2001;1800;31.6;18.6;25;920.7;27;3.5;6;
83781;31/10/2001;0000;23.2;17.9;59;923.4;18;3;4;
83781;31/10/2001;1200;24.9;18.3;52;924.1;18;0.8;4;
83781;31/10/2001;1800;27.9;20.9;52;922.1;18;5;9;
83781;01/11/2001;0000;20;17.6;79;923.7;18;3.3;9;
83781;01/11/2001;1200;20.3;16.5;67;925.1;23;2.5;8;
83781;01/11/2001;1800;22.7;18.5;66;922.9;14;3.8;8;
83781;02/11/2001;0000;17.6;16.6;90;924.4;14;5;10;
83781;02/11/2001;1200;19.6;16.4;71;924.9;14;4.6;10;
83781;02/11/2001;1800;19.1;16.4;75;923.2;18;3.8;10;
83781;03/11/2001;0000;16;14.7;87;926.2;14;3.1;10;
83781;03/11/2001;1200;15.8;13.6;78;924.9;18;3.3;10;
83781;03/11/2001;1800;17.4;14.6;73;923.6;14;4;10;
83781;04/11/2001;0000;15.6;13.3;76;925.3;14;2.6;10;
83781;04/11/2001;1200;15.3;12.8;74;923.9;14;3.3;10;
83781;04/11/2001;1800;17.1;15.4;83;923.5;14;3.3;10;
83781;05/11/2001;0000;15.7;14.4;87;922.4;18;2.3;10;
83781;05/11/2001;1200;20;17;73;924.6;9;2.1;8;
83781;05/11/2001;1800;25.8;19.5;54;922.2;14;4.3;8;
83781;06/11/2001;0000;18.5;16.6;82;924;18;4.1;4;
83781;06/11/2001;1200;19.9;18;83;926.8;9;3.3;9;
83781;06/11/2001;1800;28.1;19.8;44;924.1;18;4.1;7;
83781;07/11/2001;0000;19.5;17.5;82;933.1;18;1.6;0;
83781;07/11/2001;1200;24.4;19.8;64;926.6;5;2.1;0;
83781;07/11/2001;1800;30.9;19.5;32;923.7;36;1.3;0;
83781;08/11/2001;0000;25;16.7;40;924.6;18;2;0;
83781;08/11/2001;1200;25.9;19;50;926;18;1;6;
83781;08/11/2001;1800;27.8;19.1;42;924.4;18;4.6;8;
83781;09/11/2001;0000;21.4;18;71;928.2;18;4.8;8;
83781;09/11/2001;1200;22.8;18.3;64;929.4;14;3.1;7;
83781;09/11/2001;1800;22.6;19.3;73;927.5;14;4.5;10;
83781;10/11/2001;0000;19.7;17.8;83;929;9;5;10;
83781;10/11/2001;1200;24.7;20.4;67;927;14;1.3;4;
83781;10/11/2001;1800;25.4;21.9;73;924.3;18;3;10;
83781;11/11/2001;0000;23.4;21.5;84;924.2;5;1.3;7;
83781;11/11/2001;1200;24;20.3;71;923.5;36;1.6;9;
83781;11/11/2001;1800;23.4;21.1;81;921.5;36;2.1;10;
83781;12/11/2001;0000;19.2;18.3;92;922.3;5;4.8;8;
83781;12/11/2001;1200;21.8;19.6;81;925.4;27;2.5;10;
83781;12/11/2001;1800;20.8;18.7;81;924.7;18;2.8;10;
83781;13/11/2001;0000;19;18.1;91;926;18;2.6;10;
83781;13/11/2001;1200;20.4;17.9;78;924.9;14;0.7;10;
83781;13/11/2001;1800;23.7;19.5;67;921.6;14;3.3;10;
83781;14/11/2001;0000;18.4;16.8;85;922;14;3.6;10;
83781;14/11/2001;1200;19.2;18.5;93;920.5;5;1.8;9;
83781;14/11/2001;1800;22.8;18.9;68;916.4;32;4.3;9;
83781;15/11/2001;0000;21.6;20.3;89;918.2;5;1.3;4;
83781;15/11/2001;1200;22.2;19.9;80;919.4;36;3.3;10;
83781;15/11/2001;1800;24.6;20.1;65;917.8;36;4.6;10;
83781;16/11/2001;0000;21.3;19.9;88;921.1;23;1.1;10;
83781;16/11/2001;1200;21;19.3;85;924.5;23;3.3;10;
83781;16/11/2001;1800;21.2;19.5;85;923.8;23;2.1;10;
83781;17/11/2001;0000;19.5;18.5;91;925.5;23;1.3;10;
83781;17/11/2001;1200;21.7;19.2;79;926.5;14;2.6;10;
83781;17/11/2001;1800;20.7;18.3;79;925.1;18;5.3;10;
83781;18/11/2001;0000;18.8;17.3;86;926.2;14;4.8;10;
83781;18/11/2001;1200;19.6;16.9;76;926.9;14;4.5;10;
83781;18/11/2001;1800;22.6;19.1;71;924.1;14;4;10;
83781;19/11/2001;0000;18.8;17.5;88;926.6;18;2.3;10;
83781;19/11/2001;1200;22.7;19.3;72;926;9;2.5;5;
83781;19/11/2001;1800;23.2;20.3;76;924.3;18;5.5;10;
83781;20/11/2001;0000;20.2;18.2;82;925.6;14;3;6;
83781;20/11/2001;1200;21.5;17.8;69;925.8;14;3.1;8;
83781;20/11/2001;1800;26.4;21.1;61;923.2;18;2.3;5;
83781;21/11/2001;0000;21;18.8;81;925.4;14;4.6;8;
83781;21/11/2001;1200;22.5;19.5;75;927.1;9;2.8;2;
83781;21/11/2001;1800;26.4;21.3;63;923.5;18;5.8;10;
83781;22/11/2001;0000;21.4;19.5;83;925.2;23;2.5;2;
83781;22/11/2001;1200;25.7;20.7;63;925.3;36;3.1;4;
83781;22/11/2001;1800;30.7;21.7;44;921.5;32;5;7;
83781;23/11/2001;0000;20;18.5;86;924.2;36;2;10;
83781;23/11/2001;1200;26;21;63;922.2;5;2;6;
83781;23/11/2001;1800;29.1;21.7;51;919;32;4.6;6;
83781;24/11/2001;0000;24.4;20.5;69;920.5;9;2.8;8;
83781;24/11/2001;1200;25.8;20.5;61;922.4;36;3;1;
83781;24/11/2001;1800;31.3;21.8;42;919.2;36;3.3;3;
83781;25/11/2001;0000;23.8;20.7;75;922.4;27;0.8;3;
83781;25/11/2001;1200;24.1;20.4;71;925.3;14;2.3;7;
83781;25/11/2001;1800;27;20.7;55;923.8;14;5.1;8;
83781;26/11/2001;0000;21.8;19.4;79;926;14;3.3;10;
83781;26/11/2001;1200;24.4;19;59;926.9;14;4.8;2;
83781;26/11/2001;1800;28.5;21.5;52;924.5;18;3.1;4;
83781;27/11/2001;0000;21.2;18.8;79;925.7;14;2.3;4;
83781;27/11/2001;1200;26.4;20.3;56;924.8;36;3;6;
83781;27/11/2001;1800;30.5;21.9;46;920.9;32;4.5;8;
83781;28/11/2001;0000;24.4;20.7;71;922.9;14;2.1;8;
83781;28/11/2001;1200;23.4;19.7;70;923.6;18;2;9;
83781;28/11/2001;1800;25.2;21.7;73;920.4;18;4;10;
83781;29/11/2001;0000;20;19.4;94;923.5;27;1.3;10;
